Annotation	lhs	op	rhs	Cov_Smooth	Z_smooth	Enrichment	Enrichment_SE	Enrichment_p_value	Error	Warning	target_parameter	est	SE	Fixed_Enrich	annotation_raw	annotation_key	annotation_basename	annotation_class	published_label	is_nonbase	alpha_168	alpha_155	Bonferroni_significant_168	Bonferroni_significant_155	Annotation_model_warning	Annotation_model_error	alpha_984	Bonferroni_significant_984	QC_warning_free	Bonferroni_significant_984_warning_free
GTEx.20.	F_COMP	~~	SCZ_PGC	0.0033062428625861	1.05794570207836	1.56141195263188	0.24981191339664	0.0123091982793098	0.0	0	F_COMP~~SCZ_PGC				GTEx.20.	GTEx.20.	GTEx.20.	expression	Substantia Nigra	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Franke.152.	F_COMP	~~	SCZ_PGC	0.0020853583402986	1.0956654242761	1.27568222041556	0.250902954994778	0.135936304002892	0.0	0	F_COMP~~SCZ_PGC				Franke.152.	Franke.152.	Franke.152.	expression	Endocrine Cells	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.40.	F_COMP	~~	SCZ_PGC	0.0016477368284261	0.722399764878226	1.37964328142334	0.245851805915281	0.0612704750246609	0.0	0	F_COMP~~SCZ_PGC				GTEx.40.	GTEx.40.	GTEx.40.	expression	Ovary	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.42.	F_COMP	~~	SCZ_PGC	0.0015986919351405	0.711236909601761	1.20086097735246	0.248875806512027	0.209812174475489	0.0	0	F_COMP~~SCZ_PGC				GTEx.42.	GTEx.42.	GTEx.42.	expression	Pituitary	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
GTEx.49.	F_COMP	~~	SCZ_PGC	0.0009998518172091	0.663178296492154	0.888165048569189	0.160350817271734	0.757236022813614	0.0	0	F_COMP~~SCZ_PGC				GTEx.49.	GTEx.49.	GTEx.49.	expression	Testis	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.224.	F_COMP	~~	SCZ_PGC	0.0011975333123274	0.761399680108502	2.76787927040373	0.603331284425314	0.0016937381242482	0.0	0	F_COMP~~SCZ_PGC				Roadmap.224.	Roadmap.224.	Roadmap.224.	chromatin	Adipose Nuclei H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.60.	F_COMP	~~	SCZ_PGC	0.0018829633302267	1.30375517553665	4.62168791572848	1.03596650931841	0.0002361879214111	0.0	0	F_COMP~~SCZ_PGC				Roadmap.60.	Roadmap.60.	Roadmap.60.	chromatin	Angular Gyrus H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	False	True	False
Roadmap.139.	F_COMP	~~	SCZ_PGC	0.001743777098162	0.955430537276102	5.85100815128168	1.4649033776919	0.0004640081435216	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_PGC				Roadmap.139.	Roadmap.139.	Roadmap.139.	chromatin	Angular Gyrus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.227.	F_COMP	~~	SCZ_PGC	0.0017486412300502	0.998187448798432	5.39396157230025	1.11994149847132	4.36567431142738e-05	0.0	0	F_COMP~~SCZ_PGC				Roadmap.227.	Roadmap.227.	Roadmap.227.	chromatin	Angular Gyrus H3K4me1	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.315.	F_COMP	~~	SCZ_PGC	0.0016272345023517	1.30667984867258	8.55659748321155	1.74363688776523	7.32740928254616e-06	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.315.	Roadmap.315.	Roadmap.315.	chromatin	Angular Gyrus H3K4me3	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.373.	F_COMP	~~	SCZ_PGC	0.0033905608394373	1.79991374711383	9.22759248194673	1.58071575014997	9.70092075721841e-08	0.0	0	F_COMP~~SCZ_PGC				Roadmap.373.	Roadmap.373.	Roadmap.373.	chromatin	Angular Gyrus H3K9ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.61.	F_COMP	~~	SCZ_PGC	0.0003368566194875	0.337159807091631	4.79079428788389	0.851897820208873	4.29705972279816e-06	0.0	0	F_COMP~~SCZ_PGC				Roadmap.61.	Roadmap.61.	Roadmap.61.	chromatin	Anterior Caudate H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.140.	F_COMP	~~	SCZ_PGC	0.0025532785833483	1.04070050551222	2.08403155516959	1.17042587460115	0.177174775289433	0.0	0	F_COMP~~SCZ_PGC				Roadmap.140.	Roadmap.140.	Roadmap.140.	chromatin	Anterior Caudate H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.228.	F_COMP	~~	SCZ_PGC	0.003939717991036	1.77244242563049	3.79905763697435	1.05600043357906	0.0040171891080911	0.0	0	F_COMP~~SCZ_PGC				Roadmap.228.	Roadmap.228.	Roadmap.228.	chromatin	Anterior Caudate H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.316.	F_COMP	~~	SCZ_PGC	0.0020726412904307	1.259735316364	6.52444758784941	1.41172552201533	4.55293902716378e-05	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.316.	Roadmap.316.	Roadmap.316.	chromatin	Anterior Caudate H3K4me3	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.374.	F_COMP	~~	SCZ_PGC	0.0022721682312653	0.973637083008369	4.52611102763557	1.63047753900291	0.0152850277726555	0.0	0	F_COMP~~SCZ_PGC				Roadmap.374.	Roadmap.374.	Roadmap.374.	chromatin	Anterior Caudate H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.62.	F_COMP	~~	SCZ_PGC	0.0020796644760034	1.07901984402601	5.38088088531798	1.14622847911426	6.6187866531995e-05	0.0	0	F_COMP~~SCZ_PGC				Roadmap.62.	Roadmap.62.	Roadmap.62.	chromatin	Cingulate Gyrus H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	False	True	False
Roadmap.141.	F_COMP	~~	SCZ_PGC	0.0033780507075528	1.91279845285927	2.77678502561523	1.21940761852897	0.0725459526827998	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.141.	Roadmap.141.	Roadmap.141.	chromatin	Cingulate Gyrus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.229.	F_COMP	~~	SCZ_PGC	0.0005252296976412	0.25618126918839	2.50867870048865	0.976771110735383	0.0612267215078852	0.0	0	F_COMP~~SCZ_PGC				Roadmap.229.	Roadmap.229.	Roadmap.229.	chromatin	Cingulate Gyrus H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.317.	F_COMP	~~	SCZ_PGC	0.0013387592225709	0.795146448306796	6.71888071302332	1.53999126249102	0.0001021739238795	0.0	0	F_COMP~~SCZ_PGC				Roadmap.317.	Roadmap.317.	Roadmap.317.	chromatin	Cingulate Gyrus H3K4me3	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	False	True	False
Roadmap.375.	F_COMP	~~	SCZ_PGC	0.0020455751280131	1.0617693931854	5.45408038605193	1.44518408689551	0.0010280191504729	0.0	0	F_COMP~~SCZ_PGC				Roadmap.375.	Roadmap.375.	Roadmap.375.	chromatin	Cingular Gyrus H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.65.	F_COMP	~~	SCZ_PGC	0.0016653321376394	1.08799733105622	5.90102915725689	1.00975159660518	6.0590161253635e-07	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.65.	Roadmap.65.	Roadmap.65.	chromatin	dLPFC H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.145.	F_COMP	~~	SCZ_PGC	0.002088242678778	1.28468625123397	2.38922670914655	1.59066388036471	0.191232671937246	0.0	0	F_COMP~~SCZ_PGC				Roadmap.145.	Roadmap.145.	Roadmap.145.	chromatin	dLPFC H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.233.	F_COMP	~~	SCZ_PGC	0.0030383474011962	0.674408377665194	2.37453190491169	1.33446051310192	0.151498393694847	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.233.	Roadmap.233.	Roadmap.233.	chromatin	dLPFC H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.321.	F_COMP	~~	SCZ_PGC	0.0013666452783641	0.93396736935038				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_COMP~~SCZ_PGC				Roadmap.321.	Roadmap.321.	Roadmap.321.	chromatin	dLPFC H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.377.	F_COMP	~~	SCZ_PGC	0.0005148277605555	0.461635595017639	6.28816263667099	2.00742717343818	0.0042155650024824	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.377.	Roadmap.377.	Roadmap.377.	chromatin	dLPFC H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.142.	F_COMP	~~	SCZ_PGC	0.0012061599204033	0.56333882827492	2.57756364693242	1.66818143842505	0.172156245955468	0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer (NLMINB) claimed the model converged, but not all elements 
   of the gradient are (near) zero; the optimizer may not have found a local 
   solution use check.gradient = FALSE to skip this check."	F_COMP~~SCZ_PGC				Roadmap.142.	Roadmap.142.	Roadmap.142.	chromatin	Germinal Matrix H3K6me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.230.	F_COMP	~~	SCZ_PGC	0.0019770539372903	1.29407850868029	3.7443933698573	1.65450914461249	0.0485845319919299	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.230.	Roadmap.230.	Roadmap.230.	chromatin	Germinal Matrix H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.318.	F_COMP	~~	SCZ_PGC	0.0008527362759348	1.12354706192561				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_COMP~~SCZ_PGC				Roadmap.318.	Roadmap.318.	Roadmap.318.	chromatin	Germinal Matrix H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.63.	F_COMP	~~	SCZ_PGC	0.0018809281571457	1.20396258103205	3.86985647573167	0.741938732366354	5.48544765343148e-05	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.63.	Roadmap.63.	Roadmap.63.	chromatin	Middle Hippocampus H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	False	False	False
Roadmap.143.	F_COMP	~~	SCZ_PGC	0.0015165598372608	0.889313384986401	2.12706996484315	0.891628936231516	0.103104750926997	0.0	0	F_COMP~~SCZ_PGC				Roadmap.143.	Roadmap.143.	Roadmap.143.	chromatin	Middle Hippocampus H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.231.	F_COMP	~~	SCZ_PGC	0.0015631504506504	1.61932782105061	4.00554010232101	0.682448374357185	5.31230202422066e-06	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.231.	Roadmap.231.	Roadmap.231.	chromatin	Middle Hippocampus H3K4me1	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.319.	F_COMP	~~	SCZ_PGC	0.001724291483567	1.13203324433467	6.02593662328499	1.22156066467129	1.94130112370868e-05	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.319.	Roadmap.319.	Roadmap.319.	chromatin	Middle Hippocampus H3K4me3	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.64.	F_COMP	~~	SCZ_PGC	0.0011824983868229	0.989257063459857	4.33336475941769	0.806831723262988	1.80260653975372e-05	0.0	0	F_COMP~~SCZ_PGC				Roadmap.64.	Roadmap.64.	Roadmap.64.	chromatin	Inferior Temporal Lobe H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.144.	F_COMP	~~	SCZ_PGC	0.0022573062961347	1.18830095117024	2.06775138979884	1.18886062790463	0.184558124753741	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.144.	Roadmap.144.	Roadmap.144.	chromatin	Interior Temporal Lobe H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.232.	F_COMP	~~	SCZ_PGC	0.0026904132146655	1.06102733086312	3.80381301296792	1.17135549126011	0.0083408693178438	0.0	0	F_COMP~~SCZ_PGC				Roadmap.232.	Roadmap.232.	Roadmap.232.	chromatin	Inferior Temporal Lobe H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.320.	F_COMP	~~	SCZ_PGC	0.0018945771907957	0.986649292290981	6.70362230814555	1.45282428966827	4.32055666994893e-05	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.320.	Roadmap.320.	Roadmap.320.	chromatin	Interior Temporal Lobe H3K4me3	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.376.	F_COMP	~~	SCZ_PGC	0.0005388665596983	1.37620868589415	6.09247496737555	1.23136282847374	1.76982366429973e-05	0.0	0	F_COMP~~SCZ_PGC				Roadmap.376.	Roadmap.376.	Roadmap.376.	chromatin	Inferior Temporal Lobe H3K9ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.66.	F_COMP	~~	SCZ_PGC	0.00071270776777	0.909770187845377	4.75667609336585	0.744833241636076	2.28370549150628e-07	0.0	0	F_COMP~~SCZ_PGC				Roadmap.66.	Roadmap.66.	Roadmap.66.	chromatin	Substantia Nigra H3K27ac	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.146.	F_COMP	~~	SCZ_PGC	0.0012969197762881	1.01145680454456	1.18442113217924	1.89922463874293	0.461322148269515	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_PGC				Roadmap.146.	Roadmap.146.	Roadmap.146.	chromatin	Substantia Nigra H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.234.	F_COMP	~~	SCZ_PGC	0.0015779587665841	0.569343059576323	2.97500889236725	0.946333568296101	0.0184435545577983	0.0	0	F_COMP~~SCZ_PGC				Roadmap.234.	Roadmap.234.	Roadmap.234.	chromatin	Substantia Nigra H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.322.	F_COMP	~~	SCZ_PGC	0.0009369386216313	1.11169347071595	5.28085792745671	1.90067947799963	0.0121523654992899	0.0	0	F_COMP~~SCZ_PGC				Roadmap.322.	Roadmap.322.	Roadmap.322.	chromatin	Substantia Nigra H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.378.	F_COMP	~~	SCZ_PGC	0.0021227961159578	1.27501440702715	4.63308641036692	1.83201031087589	0.0236773145964101	0.0	0	F_COMP~~SCZ_PGC				Roadmap.378.	Roadmap.378.	Roadmap.378.	chromatin	Subtantia Nigra H3K9ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.13.	F_COMP	~~	SCZ_PGC	0.0023394403274412	1.32129702833004	5.6456778360117	1.42769515081727	0.0005690205801946	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_PGC				Roadmap.13.	Roadmap.13.	Roadmap.13.	chromatin	Fetal Adrenal Gland DNase	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.71.	F_COMP	~~	SCZ_PGC	0.0008263547913314	0.937753525169325	3.46833071847539	0.801420319248152	0.0010351931951538	0.0	0	F_COMP~~SCZ_PGC				Roadmap.71.	Roadmap.71.	Roadmap.71.	chromatin	Fetal Adrenal Gland H3K27ac	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.152.	F_COMP	~~	SCZ_PGC	0.0014244467767505	0.965184082046995	2.15092066700151	0.542870691276082	0.0170003197131733	0.0	0	F_COMP~~SCZ_PGC				Roadmap.152.	Roadmap.152.	Roadmap.152.	chromatin	Fetal Adrenal Gland H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.240.	F_COMP	~~	SCZ_PGC	0.0027427922979175	1.29622427302963	2.29396452883899	0.765309707115784	0.0454401403971888	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.240.	Roadmap.240.	Roadmap.240.	chromatin	Fetal Adrenal Gland H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.328.	F_COMP	~~	SCZ_PGC	0.001222361742008	0.999130447099218	5.30365038395058	1.83111701242695	0.0093794720778241	0.0	0	F_COMP~~SCZ_PGC				Roadmap.328.	Roadmap.328.	Roadmap.328.	chromatin	Fetal Adrenal Gland H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.15.	F_COMP	~~	SCZ_PGC	0.002796066031816	1.56188430647343	7.90277024443193	1.71639322770103	2.88932686149461e-05	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.15.	Roadmap.15.	Roadmap.15.	chromatin	Fetal Female Brain Dnase	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.154.	F_COMP	~~	SCZ_PGC	0.0008107277070362	1.26583841808715	2.77284033053936	1.00326474405112	0.0386081445458442	0.0	0	F_COMP~~SCZ_PGC				Roadmap.154.	Roadmap.154.	Roadmap.154.	chromatin	Fetal Female Brain H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.242.	F_COMP	~~	SCZ_PGC	0.0018149626566516	0.493678303877408	5.62937934075226	1.42341718197409	0.0005723761443822	0.0	0	F_COMP~~SCZ_PGC				Roadmap.242.	Roadmap.242.	Roadmap.242.	chromatin	Fetal Female Brain H3K4me1	True	0.000297619047619	0.0003225806451612	False	False	False	False	5.08130081300813e-05	False	True	False
Roadmap.330.	F_COMP	~~	SCZ_PGC	0.0009075274581913	1.21033318651103	9.05948025526516	1.56323154720016	1.2637392205764e-07	0.0	0	F_COMP~~SCZ_PGC				Roadmap.330.	Roadmap.330.	Roadmap.330.	chromatin	Fetal Female Brain H3K4me3	True	0.000297619047619	0.0003225806451612	True	True	False	False	5.08130081300813e-05	True	True	True
Roadmap.14.	F_COMP	~~	SCZ_PGC	0.0013564798919616	0.904332977079918	7.2963244227122	1.51558697692086	1.63085274917667e-05	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.14.	Roadmap.14.	Roadmap.14.	chromatin	Fetal Male Brain DNAse	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.153.	F_COMP	~~	SCZ_PGC	0.0013596966322321	1.83405303889309				0.0	"lavaan->lav_lavaan_step11_estoptim():  
   the optimizer warns that a solution has NOT been found!"	F_COMP~~SCZ_PGC				Roadmap.153.	Roadmap.153.	Roadmap.153.	chromatin	Fetal Male Brain H3K36me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
Roadmap.241.	F_COMP	~~	SCZ_PGC	0.0011614112823788	0.967367737005231	5.15108803110704	0.662237474936202	1.8253230234168002e-10	0.0	"lavaan->lav_object_post_check():  
   some estimated ov variances are negative"	F_COMP~~SCZ_PGC				Roadmap.241.	Roadmap.241.	Roadmap.241.	chromatin	Fetal Male Brain H3K4me1	True	0.000297619047619	0.0003225806451612	True	True	True	False	5.08130081300813e-05	True	False	False
Roadmap.329.	F_COMP	~~	SCZ_PGC	0.0013993222481154	1.13274813448451	11.4500767331338	5.3484014595788	0.0253583455804034	0.0	"lavaan->lav_object_post_check():  
   covariance matrix of latent variables is not positive definite ; use 
   lavInspect(fit, ""cov.lv"") to investigate."	F_COMP~~SCZ_PGC				Roadmap.329.	Roadmap.329.	Roadmap.329.	chromatin	Fetal Male Brain H3K4me3	True	0.000297619047619	0.0003225806451612	False	False	True	False	5.08130081300813e-05	False	False	False
